year,date,lat,lon,t
2024,260.5468402777778,43.08128,-79.06916,2024-09-16T13:07:27.000000Z
2024,260.54685185185184,43.08128,-79.06916,2024-09-16T13:07:28.000000Z
2024,260.54686342592595,43.08128,-79.06916,2024-09-16T13:07:29.000000Z
2024,260.546875,43.08126,-79.06917,2024-09-16T13:07:30.000000Z
2024,260.54688657407405,43.08125,-79.06919,2024-09-16T13:07:31.000000Z
2024,260.54689814814816,43.08124,-79.06919,2024-09-16T13:07:32.000000Z
2024,260.5469097222222,43.08124,-79.06919,2024-09-16T13:07:33.000000Z
2024,260.5469212962963,43.08124,-79.0692,2024-09-16T13:07:34.000000Z
2024,260.54693287037037,43.08125,-79.06921,2024-09-16T13:07:35.000000Z
2024,260.5469444444445,43.08125,-79.06922,2024-09-16T13:07:36.000000Z
2024,260.54695601851853,43.08124,-79.06922,2024-09-16T13:07:37.000000Z
2024,260.5469675925926,43.08124,-79.06923,2024-09-16T13:07:38.000000Z
2024,260.5469791666667,43.08125,-79.06922,2024-09-16T13:07:39.000000Z
2024,260.54699074074074,43.08125,-79.06922,2024-09-16T13:07:40.000000Z
2024,260.54700231481485,43.08126,-79.06922,2024-09-16T13:07:41.000000Z
2024,260.5470138888889,43.08126,-79.06923,2024-09-16T13:07:42.000000Z
2024,260.54702546296295,43.08126,-79.06923,2024-09-16T13:07:43.000000Z
2024,260.54703703703706,43.08126,-79.06923,2024-09-16T13:07:44.000000Z
2024,260.5470486111111,43.08126,-79.06925,2024-09-16T13:07:45.000000Z
2024,260.5470601851852,43.08125,-79.06925,2024-09-16T13:07:46.000000Z
2024,260.54707175925927,43.08125,-79.06926,2024-09-16T13:07:47.000000Z
2024,260.5470833333333,43.08125,-79.06927,2024-09-16T13:07:48.000000Z
2024,260.5470949074074,43.08124,-79.06928,2024-09-16T13:07:49.000000Z
2024,260.5471064814815,43.08124,-79.06927,2024-09-16T13:07:50.000000Z
2024,260.5471180555556,43.08124,-79.06928,2024-09-16T13:07:51.000000Z
2024,260.54712962962964,43.08124,-79.06929,2024-09-16T13:07:52.000000Z
2024,260.5471412037037,43.08124,-79.0693,2024-09-16T13:07:53.000000Z
2024,260.5471527777778,43.08125,-79.0693,2024-09-16T13:07:54.000000Z
2024,260.54716435185185,43.08126,-79.0693,2024-09-16T13:07:55.000000Z
2024,260.54717592592596,43.08126,-79.0693,2024-09-16T13:07:56.000000Z
2024,260.5471875,43.08127,-79.0693,2024-09-16T13:07:57.000000Z
2024,260.54719907407406,43.08128,-79.0693,2024-09-16T13:07:58.000000Z
2024,260.54721064814817,43.08129,-79.0693,2024-09-16T13:07:59.000000Z
2024,260.5472222222222,43.08129,-79.0693,2024-09-16T13:08:00.000000Z
2024,260.54723379629627,43.0813,-79.0693,2024-09-16T13:08:01.000000Z
2024,260.5472453703704,43.08131,-79.06929,2024-09-16T13:08:02.000000Z
2024,260.5472569444444,43.08132,-79.06929,2024-09-16T13:08:03.000000Z
2024,260.54726851851854,43.08132,-79.06929,2024-09-16T13:08:04.000000Z
2024,260.5472800925926,43.08133,-79.0693,2024-09-16T13:08:05.000000Z
2024,260.54729166666664,43.08133,-79.06929,2024-09-16T13:08:06.000000Z
2024,260.54730324074075,43.08133,-79.06929,2024-09-16T13:08:07.000000Z
2024,260.5473148148148,43.08134,-79.06929,2024-09-16T13:08:08.000000Z
2024,260.5473263888889,43.08134,-79.06928,2024-09-16T13:08:09.000000Z
2024,260.54733796296296,43.08134,-79.06929,2024-09-16T13:08:10.000000Z
2024,260.547349537037,43.08134,-79.06929,2024-09-16T13:08:11.000000Z
2024,260.5473611111111,43.08134,-79.06929,2024-09-16T13:08:12.000000Z
2024,260.54737268518517,43.08134,-79.06929,2024-09-16T13:08:13.000000Z
2024,260.5473842592593,43.08134,-79.06928,2024-09-16T13:08:14.000000Z
2024,260.5473958333333,43.08135,-79.06928,2024-09-16T13:08:15.000000Z
2024,260.5474074074074,43.08135,-79.06928,2024-09-16T13:08:16.000000Z
2024,260.5474189814815,43.08135,-79.06928,2024-09-16T13:08:17.000000Z
2024,260.54743055555554,43.08134,-79.06929,2024-09-16T13:08:18.000000Z
2024,260.54744212962964,43.08134,-79.06929,2024-09-16T13:08:19.000000Z
2024,260.5474537037037,43.08133,-79.0693,2024-09-16T13:08:20.000000Z
2024,260.54746527777775,43.08134,-79.0693,2024-09-16T13:08:21.000000Z
2024,260.54747685185185,43.08134,-79.0693,2024-09-16T13:08:22.000000Z
2024,260.5474884259259,43.08134,-79.0693,2024-09-16T13:08:23.000000Z
2024,260.5475,43.08134,-79.06931,2024-09-16T13:08:24.000000Z
2024,260.54751157407406,43.08134,-79.06931,2024-09-16T13:08:25.000000Z
2024,260.5475231481481,43.08134,-79.06931,2024-09-16T13:08:26.000000Z
2024,260.5475347222222,43.08134,-79.06931,2024-09-16T13:08:27.000000Z
2024,260.5475462962963,43.08135,-79.06931,2024-09-16T13:08:28.000000Z
2024,260.5475578703704,43.08135,-79.06931,2024-09-16T13:08:29.000000Z
2024,260.54756944444443,43.08135,-79.06931,2024-09-16T13:08:30.000000Z
2024,260.5475810185185,43.08135,-79.06931,2024-09-16T13:08:31.000000Z
2024,260.5475925925926,43.08135,-79.06931,2024-09-16T13:08:32.000000Z
2024,260.54760416666664,43.08135,-79.06931,2024-09-16T13:08:33.000000Z
2024,260.54761574074075,43.08135,-79.0693,2024-09-16T13:08:34.000000Z
2024,260.5476273148148,43.08135,-79.0693,2024-09-16T13:08:35.000000Z
2024,260.5476388888889,43.08135,-79.0693,2024-09-16T13:08:36.000000Z
2024,260.54765046296296,43.08135,-79.06929,2024-09-16T13:08:37.000000Z
2024,260.547662037037,43.08135,-79.06929,2024-09-16T13:08:38.000000Z
2024,260.5476736111111,43.08135,-79.06929,2024-09-16T13:08:39.000000Z
2024,260.5476851851852,43.08136,-79.06929,2024-09-16T13:08:40.000000Z
