year,date,lat,lon,t
2024,260.6889930555556,43.11775,-79.05894,2024-09-16T16:32:09.000000Z
2024,260.68900462962966,43.11775,-79.05895,2024-09-16T16:32:10.000000Z
2024,260.6890162037037,43.11775,-79.05896,2024-09-16T16:32:11.000000Z
2024,260.6890277777778,43.11775,-79.05896,2024-09-16T16:32:12.000000Z
2024,260.68906250000003,43.11774,-79.05898,2024-09-16T16:32:15.000000Z
2024,260.68909722222224,43.11774,-79.05898,2024-09-16T16:32:18.000000Z
2024,260.6891550925926,43.11774,-79.05898,2024-09-16T16:32:23.000000Z
2024,260.6891666666667,43.11774,-79.05897,2024-09-16T16:32:24.000000Z
2024,260.6892476851852,43.11771,-79.05898,2024-09-16T16:32:31.000000Z
2024,260.6892592592593,43.11771,-79.05897,2024-09-16T16:32:32.000000Z
2024,260.6892939814815,43.11771,-79.05896,2024-09-16T16:32:35.000000Z
2024,260.6893055555556,43.1177,-79.05895,2024-09-16T16:32:36.000000Z
2024,260.6893518518519,43.11769,-79.05893,2024-09-16T16:32:40.000000Z
2024,260.689363425926,43.11769,-79.05892,2024-09-16T16:32:41.000000Z
2024,260.68942129629636,43.1177,-79.05886,2024-09-16T16:32:46.000000Z
2024,260.6894328703704,43.1177,-79.05886,2024-09-16T16:32:47.000000Z
2024,260.68944444444446,43.11769,-79.05886,2024-09-16T16:32:48.000000Z
2024,260.68945601851857,43.1177,-79.05886,2024-09-16T16:32:49.000000Z
2024,260.6894675925926,43.1177,-79.05886,2024-09-16T16:32:50.000000Z
2024,260.68947916666673,43.1177,-79.05886,2024-09-16T16:32:51.000000Z
2024,260.6894907407408,43.1177,-79.05886,2024-09-16T16:32:52.000000Z
2024,260.68950231481483,43.1177,-79.05886,2024-09-16T16:32:53.000000Z
2024,260.68951388888894,43.1177,-79.05886,2024-09-16T16:32:54.000000Z
2024,260.689525462963,43.1177,-79.05886,2024-09-16T16:32:55.000000Z
2024,260.6895370370371,43.1177,-79.05886,2024-09-16T16:32:56.000000Z
2024,260.68954861111115,43.1177,-79.05886,2024-09-16T16:32:57.000000Z
2024,260.6895601851852,43.1177,-79.05886,2024-09-16T16:32:58.000000Z
2024,260.6895717592593,43.1177,-79.05886,2024-09-16T16:32:59.000000Z
2024,260.68958333333336,43.1177,-79.05886,2024-09-16T16:33:00.000000Z
2024,260.6895949074074,43.1177,-79.05886,2024-09-16T16:33:01.000000Z
2024,260.6896064814815,43.1177,-79.05886,2024-09-16T16:33:02.000000Z
