year,date,lat,lon,t
2024,260.085462962963,43.09732,-79.03797,2024-09-16T02:03:04.000000Z
2024,260.08547453703704,43.09732,-79.03797,2024-09-16T02:03:05.000000Z
2024,260.0854861111111,43.09731,-79.03797,2024-09-16T02:03:06.000000Z
2024,260.0854976851852,43.09731,-79.03797,2024-09-16T02:03:07.000000Z
2024,260.08550925925925,43.09731,-79.03797,2024-09-16T02:03:08.000000Z
2024,260.08552083333336,43.09732,-79.03797,2024-09-16T02:03:09.000000Z
2024,260.0855324074074,43.0973,-79.03797,2024-09-16T02:03:10.000000Z
2024,260.08554398148146,43.09729,-79.03797,2024-09-16T02:03:11.000000Z
2024,260.0855555555556,43.09727,-79.03797,2024-09-16T02:03:12.000000Z
2024,260.0855671296296,43.09727,-79.03796,2024-09-16T02:03:13.000000Z
2024,260.08557870370373,43.09726,-79.03796,2024-09-16T02:03:14.000000Z
2024,260.0855902777778,43.09726,-79.03796,2024-09-16T02:03:15.000000Z
2024,260.08560185185183,43.09725,-79.03796,2024-09-16T02:03:16.000000Z
2024,260.08561342592594,43.09725,-79.03796,2024-09-16T02:03:17.000000Z
2024,260.085625,43.09725,-79.03796,2024-09-16T02:03:18.000000Z
2024,260.0856365740741,43.09725,-79.03796,2024-09-16T02:03:19.000000Z
2024,260.08564814814815,43.09725,-79.03796,2024-09-16T02:03:20.000000Z
2024,260.0856597222222,43.09725,-79.03797,2024-09-16T02:03:21.000000Z
2024,260.0856712962963,43.09725,-79.03797,2024-09-16T02:03:22.000000Z
2024,260.08568287037036,43.09724,-79.03797,2024-09-16T02:03:23.000000Z
2024,260.08569444444447,43.09724,-79.03797,2024-09-16T02:03:24.000000Z
2024,260.0857060185185,43.09724,-79.03797,2024-09-16T02:03:25.000000Z
2024,260.0857175925926,43.09724,-79.03797,2024-09-16T02:03:26.000000Z
2024,260.0857291666667,43.09724,-79.03797,2024-09-16T02:03:27.000000Z
2024,260.08574074074073,43.09724,-79.03797,2024-09-16T02:03:28.000000Z
2024,260.08575231481484,43.09724,-79.03797,2024-09-16T02:03:29.000000Z
2024,260.0857638888889,43.09724,-79.03797,2024-09-16T02:03:30.000000Z
2024,260.08577546296294,43.09724,-79.03797,2024-09-16T02:03:31.000000Z
2024,260.08578703703705,43.09724,-79.03797,2024-09-16T02:03:32.000000Z
2024,260.0857986111111,43.09724,-79.03797,2024-09-16T02:03:33.000000Z
2024,260.0858101851852,43.09725,-79.03797,2024-09-16T02:03:34.000000Z
2024,260.08582175925926,43.09725,-79.03797,2024-09-16T02:03:35.000000Z
2024,260.08583333333337,43.09725,-79.03797,2024-09-16T02:03:36.000000Z
2024,260.0858449074074,43.09724,-79.03797,2024-09-16T02:03:37.000000Z
2024,260.08585648148147,43.09724,-79.03797,2024-09-16T02:03:38.000000Z
2024,260.0858680555556,43.09724,-79.03797,2024-09-16T02:03:39.000000Z
2024,260.08587962962963,43.09724,-79.03797,2024-09-16T02:03:40.000000Z
2024,260.08589120370374,43.09724,-79.03797,2024-09-16T02:03:41.000000Z
2024,260.0859027777778,43.09724,-79.03797,2024-09-16T02:03:42.000000Z
2024,260.08591435185184,43.09724,-79.03797,2024-09-16T02:03:43.000000Z
2024,260.08592592592595,43.09724,-79.03797,2024-09-16T02:03:44.000000Z
2024,260.0859375,43.09724,-79.03797,2024-09-16T02:03:45.000000Z
2024,260.0859490740741,43.09724,-79.03797,2024-09-16T02:03:46.000000Z
2024,260.08596064814816,43.09725,-79.03797,2024-09-16T02:03:47.000000Z
2024,260.0859722222222,43.09725,-79.03797,2024-09-16T02:03:48.000000Z
2024,260.0859837962963,43.09725,-79.03797,2024-09-16T02:03:49.000000Z
2024,260.08599537037037,43.09725,-79.03797,2024-09-16T02:03:50.000000Z
2024,260.0860069444445,43.09725,-79.03797,2024-09-16T02:03:51.000000Z
2024,260.08601851851853,43.09725,-79.03796,2024-09-16T02:03:52.000000Z
2024,260.0860300925926,43.09725,-79.03796,2024-09-16T02:03:53.000000Z
2024,260.0860416666667,43.09725,-79.03796,2024-09-16T02:03:54.000000Z
2024,260.08605324074074,43.09725,-79.03796,2024-09-16T02:03:55.000000Z
2024,260.08606481481485,43.09725,-79.03796,2024-09-16T02:03:56.000000Z
2024,260.0860763888889,43.09725,-79.03795,2024-09-16T02:03:57.000000Z
2024,260.08608796296295,43.09725,-79.03795,2024-09-16T02:03:58.000000Z
2024,260.08609953703706,43.09724,-79.03795,2024-09-16T02:03:59.000000Z
2024,260.0861111111111,43.09724,-79.03795,2024-09-16T02:04:00.000000Z
2024,260.08612268518516,43.09724,-79.03795,2024-09-16T02:04:01.000000Z
2024,260.08613425925927,43.09724,-79.03795,2024-09-16T02:04:02.000000Z
2024,260.0861458333333,43.09724,-79.03795,2024-09-16T02:04:03.000000Z
2024,260.0861574074074,43.09724,-79.03795,2024-09-16T02:04:04.000000Z
2024,260.0861689814815,43.09724,-79.03795,2024-09-16T02:04:05.000000Z
2024,260.08618055555553,43.09724,-79.03795,2024-09-16T02:04:06.000000Z
2024,260.08619212962964,43.09724,-79.03795,2024-09-16T02:04:07.000000Z
2024,260.0862037037037,43.09724,-79.03794,2024-09-16T02:04:08.000000Z
2024,260.0862152777778,43.09724,-79.03794,2024-09-16T02:04:09.000000Z
2024,260.08622685185185,43.09724,-79.03794,2024-09-16T02:04:10.000000Z
2024,260.0862384259259,43.09724,-79.03794,2024-09-16T02:04:11.000000Z
2024,260.08625,43.09724,-79.03794,2024-09-16T02:04:12.000000Z
2024,260.08626157407406,43.09724,-79.03794,2024-09-16T02:04:13.000000Z
2024,260.08627314814817,43.09724,-79.03794,2024-09-16T02:04:14.000000Z
2024,260.0862847222222,43.09724,-79.03794,2024-09-16T02:04:15.000000Z
2024,260.08629629629627,43.09724,-79.03794,2024-09-16T02:04:16.000000Z
2024,260.0863078703704,43.09724,-79.03794,2024-09-16T02:04:17.000000Z
2024,260.0863194444444,43.09724,-79.03794,2024-09-16T02:04:18.000000Z
2024,260.08633101851854,43.09724,-79.03794,2024-09-16T02:04:19.000000Z
2024,260.0863425925926,43.09724,-79.03794,2024-09-16T02:04:20.000000Z
2024,260.08635416666664,43.09724,-79.03794,2024-09-16T02:04:21.000000Z
2024,260.08636574074075,43.09724,-79.03794,2024-09-16T02:04:22.000000Z
2024,260.0863773148148,43.09724,-79.03794,2024-09-16T02:04:23.000000Z
2024,260.0863888888889,43.09724,-79.03794,2024-09-16T02:04:24.000000Z
2024,260.08640046296296,43.09724,-79.03794,2024-09-16T02:04:25.000000Z
2024,260.086412037037,43.09724,-79.03794,2024-09-16T02:04:26.000000Z
2024,260.0864236111111,43.09724,-79.03794,2024-09-16T02:04:27.000000Z
2024,260.08643518518517,43.09724,-79.03794,2024-09-16T02:04:28.000000Z
2024,260.0864467592593,43.09724,-79.03794,2024-09-16T02:04:29.000000Z
2024,260.0864583333333,43.09724,-79.03794,2024-09-16T02:04:30.000000Z
