year,date,lat,lon,t
2024,260.79799768518524,43.16655,-79.04425,2024-09-16T19:09:07.000000Z
2024,260.7980092592593,43.16655,-79.04426,2024-09-16T19:09:08.000000Z
2024,260.7980208333334,43.16655,-79.04426,2024-09-16T19:09:09.000000Z
2024,260.79803240740745,43.16654,-79.04426,2024-09-16T19:09:10.000000Z
2024,260.7980439814815,43.16653,-79.04426,2024-09-16T19:09:11.000000Z
2024,260.7980555555556,43.16653,-79.04427,2024-09-16T19:09:12.000000Z
2024,260.79806712962966,43.16653,-79.04428,2024-09-16T19:09:13.000000Z
2024,260.79807870370377,43.16652,-79.04428,2024-09-16T19:09:14.000000Z
2024,260.7980902777778,43.16652,-79.04428,2024-09-16T19:09:15.000000Z
2024,260.79810185185187,43.16651,-79.04428,2024-09-16T19:09:16.000000Z
2024,260.798113425926,43.16651,-79.04428,2024-09-16T19:09:17.000000Z
2024,260.798125,43.16651,-79.04427,2024-09-16T19:09:18.000000Z
2024,260.79813657407414,43.16651,-79.04427,2024-09-16T19:09:19.000000Z
2024,260.7981481481482,43.16651,-79.04427,2024-09-16T19:09:20.000000Z
2024,260.79815972222224,43.16651,-79.04427,2024-09-16T19:09:21.000000Z
2024,260.79817129629635,43.16651,-79.04427,2024-09-16T19:09:22.000000Z
2024,260.7981828703704,43.16651,-79.04427,2024-09-16T19:09:23.000000Z
2024,260.7981944444445,43.16651,-79.04427,2024-09-16T19:09:24.000000Z
2024,260.79820601851856,43.16651,-79.04427,2024-09-16T19:09:25.000000Z
2024,260.7982175925926,43.16651,-79.04426,2024-09-16T19:09:26.000000Z
2024,260.7982291666667,43.16651,-79.04426,2024-09-16T19:09:27.000000Z
2024,260.79824074074077,43.16651,-79.04426,2024-09-16T19:09:28.000000Z
2024,260.7982523148149,43.16652,-79.04426,2024-09-16T19:09:29.000000Z
2024,260.7982638888889,43.16652,-79.04425,2024-09-16T19:09:30.000000Z
2024,260.798275462963,43.16653,-79.04425,2024-09-16T19:09:31.000000Z
2024,260.7982870370371,43.16653,-79.04425,2024-09-16T19:09:32.000000Z
2024,260.79829861111114,43.16653,-79.04425,2024-09-16T19:09:33.000000Z
2024,260.79831018518524,43.16653,-79.04424,2024-09-16T19:09:34.000000Z
2024,260.7983217592593,43.16653,-79.04424,2024-09-16T19:09:35.000000Z
2024,260.7983333333334,43.16652,-79.04424,2024-09-16T19:09:36.000000Z
2024,260.79834490740745,43.16652,-79.04424,2024-09-16T19:09:37.000000Z
2024,260.7983564814815,43.16652,-79.04424,2024-09-16T19:09:38.000000Z
2024,260.7983680555556,43.16652,-79.04424,2024-09-16T19:09:39.000000Z
2024,260.79837962962966,43.16652,-79.04424,2024-09-16T19:09:40.000000Z
2024,260.7983912037038,43.16652,-79.04424,2024-09-16T19:09:41.000000Z
2024,260.7984027777778,43.16652,-79.04424,2024-09-16T19:09:42.000000Z
2024,260.7984143518519,43.16652,-79.04424,2024-09-16T19:09:43.000000Z
2024,260.798425925926,43.16652,-79.04424,2024-09-16T19:09:44.000000Z
2024,260.79843750000003,43.16652,-79.04424,2024-09-16T19:09:45.000000Z
2024,260.79844907407414,43.16652,-79.04424,2024-09-16T19:09:46.000000Z
2024,260.7984606481482,43.16652,-79.04425,2024-09-16T19:09:47.000000Z
2024,260.79847222222224,43.16652,-79.04425,2024-09-16T19:09:48.000000Z
2024,260.79848379629635,43.16651,-79.04425,2024-09-16T19:09:49.000000Z
2024,260.7984953703704,43.16651,-79.04425,2024-09-16T19:09:50.000000Z
2024,260.7985069444445,43.16651,-79.04425,2024-09-16T19:09:51.000000Z
2024,260.79851851851856,43.16651,-79.04425,2024-09-16T19:09:52.000000Z
2024,260.7985300925926,43.16651,-79.04425,2024-09-16T19:09:53.000000Z
2024,260.7985416666667,43.16651,-79.04425,2024-09-16T19:09:54.000000Z
2024,260.7985532407408,43.16651,-79.04425,2024-09-16T19:09:55.000000Z
2024,260.7985648148149,43.16651,-79.04425,2024-09-16T19:09:56.000000Z
2024,260.79857638888893,43.16651,-79.04425,2024-09-16T19:09:57.000000Z
2024,260.798587962963,43.16651,-79.04425,2024-09-16T19:09:58.000000Z
2024,260.7985995370371,43.16651,-79.04425,2024-09-16T19:09:59.000000Z
2024,260.79861111111114,43.16651,-79.04425,2024-09-16T19:10:00.000000Z
2024,260.7986226851852,43.16651,-79.04425,2024-09-16T19:10:01.000000Z
2024,260.7986342592593,43.16651,-79.04425,2024-09-16T19:10:02.000000Z
2024,260.79864583333335,43.16651,-79.04425,2024-09-16T19:10:03.000000Z
2024,260.79865740740746,43.16651,-79.04425,2024-09-16T19:10:04.000000Z
2024,260.7986689814815,43.16651,-79.04425,2024-09-16T19:10:05.000000Z
2024,260.79868055555556,43.16651,-79.04425,2024-09-16T19:10:06.000000Z
2024,260.79869212962967,43.16651,-79.04425,2024-09-16T19:10:07.000000Z
2024,260.7987037037037,43.1665,-79.04425,2024-09-16T19:10:08.000000Z
2024,260.79871527777783,43.1665,-79.04425,2024-09-16T19:10:09.000000Z
2024,260.7987268518519,43.1665,-79.04425,2024-09-16T19:10:10.000000Z
2024,260.79873842592593,43.1665,-79.04425,2024-09-16T19:10:11.000000Z
2024,260.79875000000004,43.1665,-79.04425,2024-09-16T19:10:12.000000Z
2024,260.7987615740741,43.1665,-79.04425,2024-09-16T19:10:13.000000Z
2024,260.7987731481482,43.1665,-79.04426,2024-09-16T19:10:14.000000Z
2024,260.79878472222225,43.1665,-79.04428,2024-09-16T19:10:15.000000Z
2024,260.7987962962963,43.1665,-79.04428,2024-09-16T19:10:16.000000Z
2024,260.7988078703704,43.1665,-79.04429,2024-09-16T19:10:17.000000Z
2024,260.79881944444446,43.1665,-79.0443,2024-09-16T19:10:18.000000Z
2024,260.79883101851857,43.16649,-79.04431,2024-09-16T19:10:19.000000Z
2024,260.7988425925926,43.16648,-79.04432,2024-09-16T19:10:20.000000Z
2024,260.7988541666667,43.16648,-79.04433,2024-09-16T19:10:21.000000Z
2024,260.7988657407408,43.16648,-79.04433,2024-09-16T19:10:22.000000Z
2024,260.79887731481483,43.16648,-79.04434,2024-09-16T19:10:23.000000Z
2024,260.79888888888894,43.16648,-79.04434,2024-09-16T19:10:24.000000Z
2024,260.798900462963,43.16648,-79.04434,2024-09-16T19:10:25.000000Z
2024,260.79891203703704,43.16648,-79.04434,2024-09-16T19:10:26.000000Z
2024,260.79892361111115,43.16649,-79.04434,2024-09-16T19:10:27.000000Z
2024,260.7989351851852,43.16649,-79.04434,2024-09-16T19:10:28.000000Z
2024,260.7989467592593,43.16649,-79.04434,2024-09-16T19:10:29.000000Z
2024,260.79895833333336,43.16649,-79.04434,2024-09-16T19:10:30.000000Z
2024,260.7989699074074,43.16649,-79.04434,2024-09-16T19:10:31.000000Z
2024,260.7989814814815,43.16649,-79.04434,2024-09-16T19:10:32.000000Z
2024,260.79899305555557,43.16651,-79.04435,2024-09-16T19:10:33.000000Z
2024,260.7990046296297,43.16651,-79.04436,2024-09-16T19:10:34.000000Z
2024,260.79901620370373,43.16651,-79.04436,2024-09-16T19:10:35.000000Z
2024,260.79902777777784,43.16651,-79.04436,2024-09-16T19:10:36.000000Z
2024,260.7990393518519,43.16651,-79.04436,2024-09-16T19:10:37.000000Z
2024,260.79905092592594,43.16651,-79.04437,2024-09-16T19:10:38.000000Z
2024,260.79906250000005,43.16651,-79.04437,2024-09-16T19:10:39.000000Z
2024,260.7990740740741,43.16651,-79.04437,2024-09-16T19:10:40.000000Z
2024,260.7990856481482,43.16651,-79.04437,2024-09-16T19:10:41.000000Z
2024,260.79909722222226,43.16651,-79.04437,2024-09-16T19:10:42.000000Z
2024,260.7991087962963,43.16651,-79.04437,2024-09-16T19:10:43.000000Z
2024,260.7991203703704,43.16651,-79.04437,2024-09-16T19:10:44.000000Z
2024,260.79913194444447,43.16651,-79.04436,2024-09-16T19:10:45.000000Z
2024,260.7991435185186,43.16651,-79.04436,2024-09-16T19:10:46.000000Z
2024,260.7991550925926,43.16651,-79.04436,2024-09-16T19:10:47.000000Z
2024,260.7991666666667,43.16651,-79.04436,2024-09-16T19:10:48.000000Z
2024,260.7991782407408,43.16651,-79.04435,2024-09-16T19:10:49.000000Z
2024,260.79918981481484,43.16651,-79.04435,2024-09-16T19:10:50.000000Z
2024,260.79920138888895,43.16651,-79.04435,2024-09-16T19:10:51.000000Z
2024,260.799212962963,43.16651,-79.04435,2024-09-16T19:10:52.000000Z
2024,260.79922453703705,43.16651,-79.04435,2024-09-16T19:10:53.000000Z
2024,260.79923611111116,43.16651,-79.04435,2024-09-16T19:10:54.000000Z
2024,260.7992476851852,43.16651,-79.04434,2024-09-16T19:10:55.000000Z
2024,260.7992592592593,43.16651,-79.04434,2024-09-16T19:10:56.000000Z
2024,260.79927083333337,43.16651,-79.04434,2024-09-16T19:10:57.000000Z
2024,260.7992824074074,43.16651,-79.04434,2024-09-16T19:10:58.000000Z
2024,260.7992939814815,43.16651,-79.04434,2024-09-16T19:10:59.000000Z
2024,260.7993055555556,43.16651,-79.04434,2024-09-16T19:11:00.000000Z
2024,260.7993171296296,43.16651,-79.04434,2024-09-16T19:11:01.000000Z
2024,260.79932870370374,43.16651,-79.04433,2024-09-16T19:11:02.000000Z
2024,260.7993402777778,43.16651,-79.04433,2024-09-16T19:11:03.000000Z
2024,260.7993518518519,43.16651,-79.04433,2024-09-16T19:11:04.000000Z
2024,260.79936342592595,43.16651,-79.04433,2024-09-16T19:11:05.000000Z
2024,260.799375,43.16651,-79.04433,2024-09-16T19:11:06.000000Z
2024,260.7993865740741,43.16651,-79.04433,2024-09-16T19:11:07.000000Z
2024,260.79939814814816,43.16651,-79.04433,2024-09-16T19:11:08.000000Z
2024,260.79940972222226,43.16651,-79.04433,2024-09-16T19:11:09.000000Z
2024,260.7994212962963,43.16651,-79.04432,2024-09-16T19:11:10.000000Z
