year,date,lat,lon,t
2024,260.5686689814815,43.08036,-79.06909,2024-09-16T13:38:53.000000Z
2024,260.5686805555556,43.08035,-79.06909,2024-09-16T13:38:54.000000Z
2024,260.56869212962965,43.08035,-79.06909,2024-09-16T13:38:55.000000Z
2024,260.56870370370376,43.08035,-79.06909,2024-09-16T13:38:56.000000Z
2024,260.5687152777778,43.08035,-79.06908,2024-09-16T13:38:57.000000Z
2024,260.56872685185186,43.08035,-79.06908,2024-09-16T13:38:58.000000Z
2024,260.56873842592597,43.08036,-79.06907,2024-09-16T13:38:59.000000Z
2024,260.56875,43.08036,-79.06907,2024-09-16T13:39:00.000000Z
2024,260.5687615740741,43.08036,-79.06907,2024-09-16T13:39:01.000000Z
2024,260.5687731481482,43.08036,-79.06907,2024-09-16T13:39:02.000000Z
2024,260.56878472222223,43.08036,-79.06907,2024-09-16T13:39:03.000000Z
2024,260.56879629629634,43.08036,-79.06907,2024-09-16T13:39:04.000000Z
2024,260.5688078703704,43.08036,-79.06907,2024-09-16T13:39:05.000000Z
2024,260.56881944444444,43.08036,-79.06907,2024-09-16T13:39:06.000000Z
2024,260.56883101851855,43.08036,-79.06907,2024-09-16T13:39:07.000000Z
2024,260.5688425925926,43.08036,-79.06907,2024-09-16T13:39:08.000000Z
2024,260.5688541666667,43.08036,-79.06907,2024-09-16T13:39:09.000000Z
2024,260.56886574074076,43.08036,-79.06906,2024-09-16T13:39:10.000000Z
2024,260.5688773148148,43.08036,-79.06906,2024-09-16T13:39:11.000000Z
2024,260.5688888888889,43.08036,-79.06906,2024-09-16T13:39:12.000000Z
2024,260.568900462963,43.08036,-79.06907,2024-09-16T13:39:13.000000Z
2024,260.5689120370371,43.08036,-79.06906,2024-09-16T13:39:14.000000Z
2024,260.56892361111113,43.08036,-79.06906,2024-09-16T13:39:15.000000Z
2024,260.5689351851852,43.08036,-79.06907,2024-09-16T13:39:16.000000Z
2024,260.5689467592593,43.08036,-79.06906,2024-09-16T13:39:17.000000Z
2024,260.56895833333334,43.08036,-79.06906,2024-09-16T13:39:18.000000Z
2024,260.56896990740745,43.08036,-79.06906,2024-09-16T13:39:19.000000Z
2024,260.5689814814815,43.08036,-79.06906,2024-09-16T13:39:20.000000Z
2024,260.56899305555555,43.08036,-79.06906,2024-09-16T13:39:21.000000Z
2024,260.56900462962966,43.08036,-79.06906,2024-09-16T13:39:22.000000Z
2024,260.5690162037037,43.08036,-79.06906,2024-09-16T13:39:23.000000Z
2024,260.5690277777778,43.08036,-79.06906,2024-09-16T13:39:24.000000Z
2024,260.56903935185187,43.08036,-79.06906,2024-09-16T13:39:25.000000Z
2024,260.5690509259259,43.08037,-79.06906,2024-09-16T13:39:26.000000Z
2024,260.56906250000003,43.08037,-79.06906,2024-09-16T13:39:27.000000Z
2024,260.5690740740741,43.08037,-79.06906,2024-09-16T13:39:28.000000Z
2024,260.5690856481482,43.08037,-79.06906,2024-09-16T13:39:29.000000Z
2024,260.56909722222224,43.08037,-79.06906,2024-09-16T13:39:30.000000Z
2024,260.5691087962963,43.08037,-79.06906,2024-09-16T13:39:31.000000Z
2024,260.5691203703704,43.08037,-79.06906,2024-09-16T13:39:32.000000Z
2024,260.56913194444445,43.08037,-79.06906,2024-09-16T13:39:33.000000Z
2024,260.56914351851856,43.08037,-79.06906,2024-09-16T13:39:34.000000Z
2024,260.5691550925926,43.08037,-79.06906,2024-09-16T13:39:35.000000Z
2024,260.5691666666667,43.08037,-79.06906,2024-09-16T13:39:36.000000Z
2024,260.56917824074077,43.08037,-79.06906,2024-09-16T13:39:37.000000Z
2024,260.5691898148148,43.08037,-79.06906,2024-09-16T13:39:38.000000Z
2024,260.5692013888889,43.08037,-79.06906,2024-09-16T13:39:39.000000Z
2024,260.569212962963,43.08037,-79.06906,2024-09-16T13:39:40.000000Z
2024,260.5692245370371,43.08037,-79.06906,2024-09-16T13:39:41.000000Z
2024,260.56923611111114,43.08037,-79.06906,2024-09-16T13:39:42.000000Z
2024,260.5692476851852,43.08037,-79.06906,2024-09-16T13:39:43.000000Z
2024,260.5692592592593,43.08037,-79.06906,2024-09-16T13:39:44.000000Z
2024,260.56927083333335,43.08037,-79.06906,2024-09-16T13:39:45.000000Z
2024,260.56928240740746,43.08037,-79.06906,2024-09-16T13:39:46.000000Z
2024,260.5692939814815,43.08037,-79.06906,2024-09-16T13:39:47.000000Z
2024,260.56930555555556,43.08037,-79.06906,2024-09-16T13:39:48.000000Z
2024,260.56931712962967,43.08037,-79.06906,2024-09-16T13:39:49.000000Z
2024,260.5693287037037,43.08037,-79.06906,2024-09-16T13:39:50.000000Z
2024,260.5693402777778,43.08037,-79.06906,2024-09-16T13:39:51.000000Z
2024,260.5693518518519,43.08037,-79.06906,2024-09-16T13:39:52.000000Z
2024,260.5693634259259,43.08037,-79.06906,2024-09-16T13:39:53.000000Z
2024,260.56937500000004,43.08037,-79.06906,2024-09-16T13:39:54.000000Z
2024,260.5693865740741,43.08037,-79.06906,2024-09-16T13:39:55.000000Z
2024,260.5693981481482,43.08037,-79.06906,2024-09-16T13:39:56.000000Z
2024,260.56940972222225,43.08037,-79.06906,2024-09-16T13:39:57.000000Z
2024,260.5694212962963,43.08037,-79.06906,2024-09-16T13:39:58.000000Z
2024,260.5694328703704,43.08037,-79.06906,2024-09-16T13:39:59.000000Z
2024,260.56944444444446,43.08037,-79.06906,2024-09-16T13:40:00.000000Z
2024,260.5694560185185,43.08037,-79.06906,2024-09-16T13:40:01.000000Z
2024,260.5694675925926,43.08037,-79.06906,2024-09-16T13:40:02.000000Z
2024,260.56947916666667,43.08037,-79.06906,2024-09-16T13:40:03.000000Z
2024,260.5694907407408,43.08037,-79.06906,2024-09-16T13:40:04.000000Z
2024,260.5695023148148,43.08037,-79.06906,2024-09-16T13:40:05.000000Z
2024,260.5695138888889,43.08037,-79.06906,2024-09-16T13:40:06.000000Z
2024,260.569525462963,43.08037,-79.06906,2024-09-16T13:40:07.000000Z
2024,260.56953703703704,43.08037,-79.06906,2024-09-16T13:40:08.000000Z
2024,260.56954861111114,43.08037,-79.06906,2024-09-16T13:40:09.000000Z
2024,260.5695601851852,43.08037,-79.06906,2024-09-16T13:40:10.000000Z
2024,260.56957175925925,43.08037,-79.06906,2024-09-16T13:40:11.000000Z
2024,260.56958333333336,43.08037,-79.06906,2024-09-16T13:40:12.000000Z
2024,260.5695949074074,43.08037,-79.06906,2024-09-16T13:40:13.000000Z
2024,260.5696064814815,43.08037,-79.06906,2024-09-16T13:40:14.000000Z
2024,260.56961805555557,43.08037,-79.06906,2024-09-16T13:40:15.000000Z
2024,260.5696296296296,43.08037,-79.06906,2024-09-16T13:40:16.000000Z
2024,260.5696412037037,43.08037,-79.06906,2024-09-16T13:40:17.000000Z
2024,260.5696527777778,43.08037,-79.06906,2024-09-16T13:40:18.000000Z
2024,260.5696643518519,43.08037,-79.06906,2024-09-16T13:40:19.000000Z
2024,260.56967592592594,43.08037,-79.06906,2024-09-16T13:40:20.000000Z
2024,260.5696875,43.08037,-79.06906,2024-09-16T13:40:21.000000Z
2024,260.5696990740741,43.08037,-79.06906,2024-09-16T13:40:22.000000Z
