year,date,lat,lon,t
2024,260.62027777777774,43.08356,-79.0713,2024-09-16T14:53:12.000000Z
2024,260.6202893518518,43.08356,-79.0713,2024-09-16T14:53:13.000000Z
2024,260.6203009259259,43.08358,-79.07131,2024-09-16T14:53:14.000000Z
2024,260.62031249999995,43.08358,-79.07131,2024-09-16T14:53:15.000000Z
2024,260.620324074074,43.08358,-79.07131,2024-09-16T14:53:16.000000Z
2024,260.6203356481481,43.08358,-79.0713,2024-09-16T14:53:17.000000Z
2024,260.62034722222216,43.08358,-79.0713,2024-09-16T14:53:18.000000Z
2024,260.6203587962963,43.08358,-79.0713,2024-09-16T14:53:19.000000Z
2024,260.6203703703703,43.08358,-79.0713,2024-09-16T14:53:20.000000Z
2024,260.6203819444444,43.08358,-79.0713,2024-09-16T14:53:21.000000Z
2024,260.6203935185185,43.08358,-79.0713,2024-09-16T14:53:22.000000Z
2024,260.62040509259253,43.08358,-79.0713,2024-09-16T14:53:23.000000Z
2024,260.62041666666664,43.08358,-79.07129,2024-09-16T14:53:24.000000Z
2024,260.6204282407407,43.08358,-79.07129,2024-09-16T14:53:25.000000Z
2024,260.62043981481474,43.08358,-79.07129,2024-09-16T14:53:26.000000Z
2024,260.62045138888885,43.08358,-79.0713,2024-09-16T14:53:27.000000Z
2024,260.6204629629629,43.08358,-79.07129,2024-09-16T14:53:28.000000Z
2024,260.620474537037,43.08358,-79.07129,2024-09-16T14:53:29.000000Z
2024,260.62048611111106,43.08358,-79.07129,2024-09-16T14:53:30.000000Z
2024,260.6204976851851,43.08358,-79.07128,2024-09-16T14:53:31.000000Z
2024,260.6205092592592,43.08358,-79.07128,2024-09-16T14:53:32.000000Z
2024,260.6205208333333,43.08358,-79.07128,2024-09-16T14:53:33.000000Z
2024,260.6205324074074,43.08358,-79.07127,2024-09-16T14:53:34.000000Z
2024,260.62054398148143,43.08358,-79.07126,2024-09-16T14:53:35.000000Z
2024,260.62055555555554,43.08358,-79.07126,2024-09-16T14:53:36.000000Z
2024,260.6205671296296,43.08358,-79.07126,2024-09-16T14:53:37.000000Z
2024,260.62057870370364,43.08358,-79.07127,2024-09-16T14:53:38.000000Z
2024,260.62059027777775,43.08357,-79.07127,2024-09-16T14:53:39.000000Z
2024,260.6206018518518,43.08357,-79.07127,2024-09-16T14:53:40.000000Z
2024,260.6206134259259,43.08357,-79.07127,2024-09-16T14:53:41.000000Z
2024,260.62062499999996,43.08357,-79.07127,2024-09-16T14:53:42.000000Z
2024,260.620636574074,43.08357,-79.07128,2024-09-16T14:53:43.000000Z
2024,260.6206481481481,43.08357,-79.07128,2024-09-16T14:53:44.000000Z
2024,260.6206597222222,43.08357,-79.07128,2024-09-16T14:53:45.000000Z
2024,260.6206712962963,43.08357,-79.07128,2024-09-16T14:53:46.000000Z
2024,260.62068287037033,43.08356,-79.07128,2024-09-16T14:53:47.000000Z
2024,260.6206944444444,43.08356,-79.07128,2024-09-16T14:53:48.000000Z
2024,260.6207060185185,43.08356,-79.07128,2024-09-16T14:53:49.000000Z
2024,260.62071759259254,43.08356,-79.07127,2024-09-16T14:53:50.000000Z
2024,260.62072916666665,43.08356,-79.07128,2024-09-16T14:53:51.000000Z
2024,260.6207407407407,43.08356,-79.07128,2024-09-16T14:53:52.000000Z
2024,260.62075231481475,43.08356,-79.07128,2024-09-16T14:53:53.000000Z
2024,260.62076388888886,43.08356,-79.07128,2024-09-16T14:53:54.000000Z
2024,260.6207754629629,43.08356,-79.07128,2024-09-16T14:53:55.000000Z
2024,260.620787037037,43.08355,-79.07128,2024-09-16T14:53:56.000000Z
2024,260.62079861111107,43.08355,-79.07128,2024-09-16T14:53:57.000000Z
2024,260.6208101851851,43.08355,-79.07129,2024-09-16T14:53:58.000000Z
2024,260.62082175925923,43.08356,-79.07129,2024-09-16T14:53:59.000000Z
2024,260.62083333333334,43.08355,-79.07129,2024-09-16T14:54:00.000000Z
2024,260.6208449074074,43.08356,-79.07129,2024-09-16T14:54:01.000000Z
2024,260.6208564814815,43.08356,-79.07129,2024-09-16T14:54:02.000000Z
2024,260.62086805555555,43.08356,-79.07129,2024-09-16T14:54:03.000000Z
2024,260.62087962962966,43.08356,-79.07129,2024-09-16T14:54:04.000000Z
2024,260.6208912037037,43.08356,-79.07129,2024-09-16T14:54:05.000000Z
2024,260.62090277777776,43.08356,-79.07129,2024-09-16T14:54:06.000000Z
2024,260.62091435185187,43.08356,-79.07129,2024-09-16T14:54:07.000000Z
2024,260.6209259259259,43.08356,-79.07129,2024-09-16T14:54:08.000000Z
2024,260.6209490740741,43.08355,-79.07129,2024-09-16T14:54:10.000000Z
2024,260.6209606481481,43.08355,-79.07129,2024-09-16T14:54:11.000000Z
2024,260.62097222222224,43.08355,-79.0713,2024-09-16T14:54:12.000000Z
2024,260.6210300925926,43.08355,-79.0713,2024-09-16T14:54:17.000000Z
2024,260.6210648148148,43.08355,-79.0713,2024-09-16T14:54:20.000000Z
2024,260.621099537037,43.08355,-79.0713,2024-09-16T14:54:23.000000Z
2024,260.6211574074074,43.08354,-79.07131,2024-09-16T14:54:28.000000Z
2024,260.6211689814815,43.08353,-79.07131,2024-09-16T14:54:29.000000Z
2024,260.62118055555555,43.08353,-79.07131,2024-09-16T14:54:30.000000Z
2024,260.62121527777776,43.08352,-79.07131,2024-09-16T14:54:33.000000Z
2024,260.62142361111114,43.08359,-79.07122,2024-09-16T14:54:51.000000Z
2024,260.6214351851852,43.0836,-79.07122,2024-09-16T14:54:52.000000Z
2024,260.6215972222222,43.08366,-79.07111,2024-09-16T14:55:06.000000Z
2024,260.6216087962963,43.08366,-79.07111,2024-09-16T14:55:07.000000Z
2024,260.62162037037035,43.08366,-79.0711,2024-09-16T14:55:08.000000Z
2024,260.62163194444446,43.08366,-79.0711,2024-09-16T14:55:09.000000Z
2024,260.6216435185185,43.08366,-79.07109,2024-09-16T14:55:10.000000Z
2024,260.62165509259256,43.08366,-79.07109,2024-09-16T14:55:11.000000Z
2024,260.62166666666667,43.08366,-79.07109,2024-09-16T14:55:12.000000Z
2024,260.6216782407407,43.08366,-79.07109,2024-09-16T14:55:13.000000Z
2024,260.62168981481483,43.08366,-79.07109,2024-09-16T14:55:14.000000Z
2024,260.6217013888889,43.08366,-79.07109,2024-09-16T14:55:15.000000Z
2024,260.62172453703704,43.08366,-79.07109,2024-09-16T14:55:17.000000Z
