year,date,lat,lon,t
2024,260.7010763888889,43.11841,-79.0596,2024-09-16T16:49:33.000000Z
2024,260.701087962963,43.11841,-79.0596,2024-09-16T16:49:34.000000Z
2024,260.70109953703707,43.11841,-79.05959,2024-09-16T16:49:35.000000Z
2024,260.7011111111112,43.11842,-79.05959,2024-09-16T16:49:36.000000Z
2024,260.7011226851852,43.11842,-79.05958,2024-09-16T16:49:37.000000Z
2024,260.7011342592593,43.11842,-79.05958,2024-09-16T16:49:38.000000Z
2024,260.7011458333334,43.11843,-79.05958,2024-09-16T16:49:39.000000Z
2024,260.70115740740744,43.11842,-79.05958,2024-09-16T16:49:40.000000Z
2024,260.70116898148154,43.11842,-79.05958,2024-09-16T16:49:41.000000Z
2024,260.7011805555556,43.11842,-79.05957,2024-09-16T16:49:42.000000Z
2024,260.70119212962965,43.11843,-79.05957,2024-09-16T16:49:43.000000Z
2024,260.70120370370375,43.11843,-79.05957,2024-09-16T16:49:44.000000Z
2024,260.7012152777778,43.11842,-79.05957,2024-09-16T16:49:45.000000Z
2024,260.7012268518519,43.11842,-79.05957,2024-09-16T16:49:46.000000Z
2024,260.70123842592596,43.11842,-79.05957,2024-09-16T16:49:47.000000Z
2024,260.70125,43.11842,-79.05957,2024-09-16T16:49:48.000000Z
2024,260.7012615740741,43.11842,-79.05957,2024-09-16T16:49:49.000000Z
2024,260.7012731481482,43.11842,-79.05957,2024-09-16T16:49:50.000000Z
2024,260.7012847222223,43.11842,-79.05957,2024-09-16T16:49:51.000000Z
2024,260.70129629629633,43.11842,-79.05957,2024-09-16T16:49:52.000000Z
2024,260.7013078703704,43.11842,-79.05957,2024-09-16T16:49:53.000000Z
2024,260.7013194444445,43.11842,-79.05957,2024-09-16T16:49:54.000000Z
2024,260.70133101851854,43.11842,-79.05957,2024-09-16T16:49:55.000000Z
2024,260.70134259259265,43.11842,-79.05957,2024-09-16T16:49:56.000000Z
2024,260.7013541666667,43.11842,-79.05957,2024-09-16T16:49:57.000000Z
2024,260.70136574074075,43.11842,-79.05957,2024-09-16T16:49:58.000000Z
2024,260.70137731481486,43.11842,-79.05957,2024-09-16T16:49:59.000000Z
2024,260.7013888888889,43.11842,-79.05957,2024-09-16T16:50:00.000000Z
2024,260.70140046296297,43.11841,-79.05957,2024-09-16T16:50:01.000000Z
2024,260.7014120370371,43.11841,-79.05957,2024-09-16T16:50:02.000000Z
2024,260.7014236111111,43.11841,-79.05957,2024-09-16T16:50:03.000000Z
2024,260.70143518518523,43.11841,-79.05957,2024-09-16T16:50:04.000000Z
2024,260.7014467592593,43.11841,-79.05957,2024-09-16T16:50:05.000000Z
2024,260.70145833333333,43.11841,-79.05957,2024-09-16T16:50:06.000000Z
2024,260.70146990740744,43.11841,-79.05957,2024-09-16T16:50:07.000000Z
2024,260.7014814814815,43.11841,-79.05957,2024-09-16T16:50:08.000000Z
2024,260.7014930555556,43.11841,-79.05957,2024-09-16T16:50:09.000000Z
2024,260.70150462962965,43.11841,-79.05957,2024-09-16T16:50:10.000000Z
2024,260.7015162037037,43.11841,-79.05957,2024-09-16T16:50:11.000000Z
