year,date,lat,lon,t
2024,228.53280092592593,43.09701,-79.02191,2024-08-15T12:47:14.000000Z
2024,228.5328125,43.09701,-79.02191,2024-08-15T12:47:15.000000Z
2024,228.53282407407409,43.09701,-79.02191,2024-08-15T12:47:16.000000Z
2024,228.53283564814816,43.09701,-79.02191,2024-08-15T12:47:17.000000Z
2024,228.53284722222224,43.09701,-79.0219,2024-08-15T12:47:18.000000Z
2024,228.5328587962963,43.09701,-79.0219,2024-08-15T12:47:19.000000Z
2024,228.53287037037038,43.09701,-79.0219,2024-08-15T12:47:20.000000Z
2024,228.53288194444445,43.09701,-79.0219,2024-08-15T12:47:21.000000Z
2024,228.53289351851853,43.09701,-79.02189,2024-08-15T12:47:22.000000Z
2024,228.5329050925926,43.09701,-79.02189,2024-08-15T12:47:23.000000Z
2024,228.53291666666667,43.09701,-79.02189,2024-08-15T12:47:24.000000Z
2024,228.53292824074074,43.09701,-79.02188,2024-08-15T12:47:25.000000Z
2024,228.53293981481482,43.09701,-79.02188,2024-08-15T12:47:26.000000Z
2024,228.5329513888889,43.09701,-79.02188,2024-08-15T12:47:27.000000Z
2024,228.53296296296298,43.09701,-79.02188,2024-08-15T12:47:28.000000Z
2024,228.53297453703703,43.09701,-79.02188,2024-08-15T12:47:29.000000Z
2024,228.53298611111111,43.09701,-79.02188,2024-08-15T12:47:30.000000Z
2024,228.53302083333335,43.09698,-79.02175,2024-08-15T12:47:33.000000Z
2024,228.5330324074074,43.09698,-79.02174,2024-08-15T12:47:34.000000Z
2024,228.53304398148148,43.09697,-79.02174,2024-08-15T12:47:35.000000Z
2024,228.53305555555556,43.09697,-79.02174,2024-08-15T12:47:36.000000Z
2024,228.53306712962964,43.09697,-79.02174,2024-08-15T12:47:37.000000Z
2024,228.53307870370372,43.09697,-79.02174,2024-08-15T12:47:38.000000Z
2024,228.53309027777777,43.09697,-79.02174,2024-08-15T12:47:39.000000Z
2024,228.53310185185185,43.09697,-79.02174,2024-08-15T12:47:40.000000Z
2024,228.53311342592593,43.09697,-79.02174,2024-08-15T12:47:41.000000Z
2024,228.533125,43.09697,-79.02175,2024-08-15T12:47:42.000000Z
2024,228.5331365740741,43.09697,-79.02175,2024-08-15T12:47:43.000000Z
2024,228.53314814814814,43.09697,-79.02175,2024-08-15T12:47:44.000000Z
2024,228.53315972222222,43.09697,-79.02175,2024-08-15T12:47:45.000000Z
2024,228.5331712962963,43.09697,-79.02175,2024-08-15T12:47:46.000000Z
2024,228.53318287037038,43.09697,-79.02175,2024-08-15T12:47:47.000000Z
2024,228.53319444444446,43.09697,-79.02175,2024-08-15T12:47:48.000000Z
2024,228.5332060185185,43.09697,-79.02175,2024-08-15T12:47:49.000000Z
2024,228.5332175925926,43.09697,-79.02175,2024-08-15T12:47:50.000000Z
2024,228.53322916666667,43.09697,-79.02175,2024-08-15T12:47:51.000000Z
2024,228.53324074074075,43.09697,-79.02175,2024-08-15T12:47:52.000000Z
2024,228.53325231481483,43.09697,-79.02175,2024-08-15T12:47:53.000000Z
2024,228.5332638888889,43.09697,-79.02175,2024-08-15T12:47:54.000000Z
2024,228.53327546296296,43.09697,-79.02175,2024-08-15T12:47:55.000000Z
2024,228.53328703703704,43.09697,-79.02175,2024-08-15T12:47:56.000000Z
2024,228.53329861111112,43.09697,-79.02175,2024-08-15T12:47:57.000000Z
2024,228.5333101851852,43.09697,-79.02175,2024-08-15T12:47:58.000000Z
2024,228.53332175925928,43.09697,-79.02175,2024-08-15T12:47:59.000000Z
2024,228.53333333333333,43.09697,-79.02175,2024-08-15T12:48:00.000000Z
2024,228.5333449074074,43.09697,-79.02175,2024-08-15T12:48:01.000000Z
2024,228.5333564814815,43.09697,-79.02175,2024-08-15T12:48:02.000000Z
